gene,cell_type,KW_p,KW_FDR,effect_size,effect_size_class,disease_1,disease_2,mw_stat,mw_p,n1,n2,mw_FDR
CAMK2N1,Epithelial,0.0,0.0,0.3792436,medium,UC_inflamed,Healthy,509221809.5,6.0291572812457505e-251,20419,58478,1.6910410660825986e-249
CAMK2N1,Epithelial,0.0,0.0,0.3792436,medium,UC_inflamed,UC_non_inflamed,160726147.5,8.809507153954588e-147,20419,18287,1.2660816769091435e-145
CAMK2N1,Epithelial,0.0,0.0,0.3792436,medium,UC_inflamed,Colitis_inflamed,97411866.5,4.062774726802937e-125,20419,8287,4.920362985047474e-124
CAMK2N1,Epithelial,0.0,0.0,0.3792436,medium,UC_inflamed,CD_inflamed,48092229.0,6.845410408748552e-65,20419,4115,4.525299016209483e-64
DDOST,Epithelial,0.0,0.0,0.3167980649999999,medium,UC_inflamed,Colitis_inflamed,103244607.5,1.5728169496959e-310,20419,8287,6.07148057882368e-309
DDOST,Epithelial,0.0,0.0,0.3167980649999999,medium,UC_inflamed,CD_inflamed,51806324.0,2.6592290218804417e-190,20419,4115,5.166712920422791e-189
DDOST,Epithelial,0.0,0.0,0.3167980649999999,medium,UC_inflamed,UC_non_inflamed,169656826.5,9.608337144566192e-71,20419,18287,6.836415715186151e-70
DDOST,Epithelial,0.0,0.0,0.3167980649999999,medium,UC_inflamed,Healthy,555389837.5,4.1406455964956614e-65,20419,58478,2.74379103569629e-64
CDC42,Epithelial,0.0,0.0,0.50949816,high,UC_inflamed,Colitis_inflamed,105597187.5,0.0,20419,8287,0.0
CDC42,Epithelial,0.0,0.0,0.50949816,high,UC_inflamed,CD_inflamed,54461898.0,5.0108431924372675e-250,20419,4115,1.3971542523234454e-248
CDC42,Epithelial,0.0,0.0,0.50949816,high,UC_inflamed,UC_non_inflamed,167250162.5,5.431902481644126e-79,20419,18287,4.2518002171022427e-78
CDC42,Epithelial,0.0,0.0,0.50949816,high,UC_inflamed,Healthy,549655610.5,1.494754666156364e-72,20419,58478,1.0851525377951785e-71
RPL11,Epithelial,0.0,0.0,1.4818958999999998,high,UC_inflamed,UC_non_inflamed,143456097.0,0.0,20419,18287,0.0
RPL11,Epithelial,0.0,0.0,1.4818958999999998,high,UC_inflamed,Healthy,446474576.0,0.0,20419,58478,0.0
RPL11,Epithelial,0.0,0.0,1.4818958999999998,high,UC_inflamed,Colitis_inflamed,108909596.0,0.0,20419,8287,0.0
RPL11,Epithelial,0.0,0.0,1.4818958999999998,high,UC_inflamed,CD_inflamed,59785448.5,0.0,20419,4115,0.0
FUCA1,Epithelial,0.0,0.0,0.2792734839999999,medium,UC_inflamed,Colitis_inflamed,98300076.0,4.629226446995963e-195,20419,8287,9.269388527771973e-194
FUCA1,Epithelial,0.0,0.0,0.2792734839999999,medium,UC_inflamed,UC_non_inflamed,162561150.5,1.583053800453979e-153,20419,18287,2.3842777009549544e-152
FUCA1,Epithelial,0.0,0.0,0.2792734839999999,medium,UC_inflamed,CD_inflamed,49508101.0,1.6854376219662004e-130,20419,4115,2.1395107513017777e-129
FUCA1,Epithelial,0.0,0.0,0.2792734839999999,medium,UC_inflamed,Healthy,565596183.0,1.93238847312375e-43,20419,58478,9.494223850531743e-43
SRSF10,Epithelial,0.0,0.0,0.52830541,high,UC_inflamed,CD_inflamed,35971384.0,4.558343893151043e-72,20419,4115,3.294683080477406e-71
SRSF10,Epithelial,0.0,0.0,0.52830541,high,UC_inflamed,Healthy,557198986.5,1.3858044112950349e-64,20419,58478,9.124066899924998e-64
SRSF10,Epithelial,0.0,0.0,0.52830541,high,UC_inflamed,UC_non_inflamed,200682041.5,3.677670976008145e-61,20419,18287,2.3168866792603335e-60
SRSF10,Epithelial,0.0,0.0,0.52830541,high,UC_inflamed,Colitis_inflamed,76995789.0,2.1265198568661585e-49,20419,8287,1.1403910852900655e-48
TMEM50A,Epithelial,0.0,0.0,0.361937,medium,UC_inflamed,Colitis_inflamed,104913173.5,0.0,20419,8287,0.0
TMEM50A,Epithelial,0.0,0.0,0.361937,medium,UC_inflamed,CD_inflamed,53104472.0,1.3009047276263423e-227,20419,4115,3.1830857852358313e-226
TMEM50A,Epithelial,0.0,0.0,0.361937,medium,UC_inflamed,UC_non_inflamed,170160585.5,1.3630974445073885e-63,20419,18287,8.860463490390495e-63
TMEM50A,Epithelial,0.0,0.0,0.361937,medium,UC_inflamed,Healthy,566054573.0,1.6105546862254303e-35,20419,58478,6.966770492777672e-35
STMN1,Epithelial,0.0,0.0,0.37185816,medium,UC_inflamed,Healthy,525585016.0,7.285726099739023e-216,20419,58478,1.6662399721144127e-214
STMN1,Epithelial,0.0,0.0,0.37185816,medium,UC_inflamed,Colitis_inflamed,93289225.5,1.6517749495959218e-87,20419,8287,1.4157443088473829e-86
STMN1,Epithelial,0.0,0.0,0.37185816,medium,UC_inflamed,CD_inflamed,47291207.0,1.3251105069184969e-73,20419,4115,9.743815502658385e-73
STMN1,Epithelial,0.0,0.0,0.37185816,medium,UC_inflamed,UC_non_inflamed,175481664.0,6.985377223914198e-41,20419,18287,3.296688650289763e-40
HMGN2,Epithelial,0.0,0.0,0.5128764,high,UC_inflamed,Healthy,522032822.5,1.6366580377548129e-165,20419,58478,2.6844258781995382e-164
HMGN2,Epithelial,0.0,0.0,0.5128764,high,UC_inflamed,CD_inflamed,49258991.5,1.3178308702471418e-76,20419,4115,1.003245859859618e-75
HMGN2,Epithelial,0.0,0.0,0.5128764,high,UC_inflamed,Colitis_inflamed,94746171.0,1.029391257059169e-64,20419,8287,6.789951750875622e-64
HMGN2,Epithelial,0.0,0.0,0.5128764,high,UC_inflamed,UC_non_inflamed,173831070.0,1.1010048894050248e-33,20419,18287,4.6061106982200544e-33
SLC9A1,Epithelial,0.0,0.0,0.515512384,high,UC_inflamed,CD_inflamed,34665269.5,7.765301930356354e-153,20419,4115,1.1620534063221434e-151
SLC9A1,Epithelial,0.0,0.0,0.515512384,high,UC_inflamed,Colitis_inflamed,74110621.0,9.516957574261734e-130,20419,8287,1.199394332369397e-128
SLC9A1,Epithelial,0.0,0.0,0.515512384,high,UC_inflamed,Healthy,622568378.5,1.1853995886980488e-55,20419,58478,6.948700726498535e-55
SLC9A1,Epithelial,0.0,0.0,0.515512384,high,UC_inflamed,UC_non_inflamed,190422959.5,5.3037950012431e-08,20419,18287,1.1409705398458557e-07
IFI6,Epithelial,0.0,0.0,0.60746746,high,UC_inflamed,Healthy,669843491.0,0.0,20419,58478,0.0
IFI6,Epithelial,0.0,0.0,0.60746746,high,UC_inflamed,UC_non_inflamed,201116715.0,2.192553712059344e-121,20419,18287,2.5744442645607852e-120
IFI6,Epithelial,0.0,0.0,0.60746746,high,UC_inflamed,CD_inflamed,36452496.0,1.0365266825410262e-92,20419,4115,9.364033332766716e-92
IFI6,Epithelial,0.0,0.0,0.60746746,high,UC_inflamed,Colitis_inflamed,91968181.5,9.043670284383493e-89,20419,8287,7.843204627355742e-88
SNHG12,Epithelial,0.0,0.0,1.14250663,high,UC_inflamed,Colitis_inflamed,61603479.5,0.0,20419,8287,0.0
SNHG12,Epithelial,0.0,0.0,1.14250663,high,UC_inflamed,CD_inflamed,26686606.5,0.0,20419,4115,0.0
SNHG12,Epithelial,0.0,0.0,1.14250663,high,UC_inflamed,UC_non_inflamed,206321058.5,1.7406576552657492e-136,20419,18287,2.317758705089284e-135
SNHG12,Epithelial,0.0,0.0,1.14250663,high,UC_inflamed,Healthy,615265043.0,5.509532753482016e-18,20419,58478,1.6474994428836546e-17
EIF3I,Epithelial,0.0,0.0,0.4000827,medium,UC_inflamed,Colitis_inflamed,105250599.5,0.0,20419,8287,0.0
EIF3I,Epithelial,0.0,0.0,0.4000827,medium,UC_inflamed,CD_inflamed,52052028.0,1.1496154860787619e-176,20419,4115,2.032556526874351e-175
EIF3I,Epithelial,0.0,0.0,0.4000827,medium,UC_inflamed,UC_non_inflamed,167359339.5,1.1589804382774182e-82,20419,18287,9.450346796849687e-82
EIF3I,Epithelial,0.0,0.0,0.4000827,medium,UC_inflamed,Healthy,566160104.5,9.931945856752576e-34,20419,58478,4.157780874502879e-33
TMEM54,Epithelial,0.0,0.0,0.7226142599999998,high,UC_inflamed,Colitis_inflamed,106095080.0,5.075709572579449e-273,20419,8287,1.6164584272571094e-271
TMEM54,Epithelial,0.0,0.0,0.7226142599999998,high,UC_inflamed,CD_inflamed,53279706.5,1.6388031697369587e-174,20419,4115,2.8532891944447263e-173
TMEM54,Epithelial,0.0,0.0,0.7226142599999998,high,UC_inflamed,UC_non_inflamed,166705624.5,4.358189703919226e-76,20419,18287,3.2960152703272663e-75
TMEM54,Epithelial,0.0,0.0,0.7226142599999998,high,UC_inflamed,Healthy,638993569.5,8.260716073019807e-54,20419,58478,4.717856390509735e-53
PSMB2,Epithelial,0.0,0.0,0.3385767799999999,medium,UC_inflamed,Colitis_inflamed,104402018.5,0.0,20419,8287,0.0
PSMB2,Epithelial,0.0,0.0,0.3385767799999999,medium,UC_inflamed,CD_inflamed,51896795.5,7.01852084981482e-195,20419,4115,1.404489044312471e-193
PSMB2,Epithelial,0.0,0.0,0.3385767799999999,medium,UC_inflamed,UC_non_inflamed,168620883.0,1.8175563299104646e-79,20419,18287,1.4310312731952112e-78
PSMB2,Epithelial,0.0,0.0,0.3385767799999999,medium,UC_inflamed,Healthy,562935709.0,1.349747889598982e-44,20419,58478,6.753771752312063e-44
NDUFS5,Epithelial,0.0,0.0,0.79730796,high,UC_inflamed,UC_non_inflamed,149622000.0,2.9049534175674027e-256,20419,18287,8.409900195923606e-255
NDUFS5,Epithelial,0.0,0.0,0.79730796,high,UC_inflamed,Colitis_inflamed,104348895.0,1.0499226669162109e-230,20419,8287,2.616277974730865e-229
NDUFS5,Epithelial,0.0,0.0,0.79730796,high,UC_inflamed,CD_inflamed,51829148.5,5.3919842542141026e-133,20419,4115,6.978295275965777e-132
NDUFS5,Epithelial,0.0,0.0,0.79730796,high,UC_inflamed,Healthy,556237671.5,2.8111784693087658e-49,20419,58478,1.505470995518162e-48
COL9A2,Epithelial,0.0,0.0,0.37071295,medium,UC_inflamed,Healthy,628736553.5,8.508291073265022e-175,20419,58478,1.484894102025717e-173
COL9A2,Epithelial,0.0,0.0,0.37071295,medium,UC_inflamed,CD_inflamed,36815936.0,1.6069260760022593e-113,20419,4115,1.7606329991167012e-112
COL9A2,Epithelial,0.0,0.0,0.37071295,medium,UC_inflamed,UC_non_inflamed,193213660.5,2.734264209389147e-36,20419,18287,1.1986967849578672e-35
COL9A2,Epithelial,0.0,0.0,0.37071295,medium,UC_inflamed,Colitis_inflamed,80793993.5,6.756073922127234e-29,20419,8287,2.583926726254699e-28
GUCA2B,Epithelial,0.0,0.0,0.45439043,medium,UC_inflamed,UC_non_inflamed,166880066.0,1.4176189351339878e-137,20419,18287,1.901928769604538e-136
GUCA2B,Epithelial,0.0,0.0,0.45439043,medium,UC_inflamed,Colitis_inflamed,91239113.0,3.287859643371041e-65,20419,8287,2.181925974801822e-64
GUCA2B,Epithelial,0.0,0.0,0.45439043,medium,UC_inflamed,CD_inflamed,46357498.0,1.040256638739389e-63,20419,4115,6.772307044586409e-63
GUCA2B,Epithelial,0.0,0.0,0.45439043,medium,UC_inflamed,Healthy,568991856.5,1.7905621777986474e-46,20419,58478,9.212511620167152e-46
GUCA2A,Epithelial,0.0,0.0,0.7444175000000001,high,UC_inflamed,UC_non_inflamed,154109552.0,3.164308174759185e-256,20419,18287,9.155800063689666e-255
GUCA2A,Epithelial,0.0,0.0,0.7444175000000001,high,UC_inflamed,Healthy,525267118.5,9.714301665226624e-191,20419,58478,1.8926787843996472e-189
GUCA2A,Epithelial,0.0,0.0,0.7444175000000001,high,UC_inflamed,Colitis_inflamed,96893801.0,1.7044973036417693e-144,20419,8287,2.409878770533816e-143
GUCA2A,Epithelial,0.0,0.0,0.7444175000000001,high,UC_inflamed,CD_inflamed,47593632.0,3.09303115010085e-67,20419,4115,2.1076059518669004e-66
PPCS,Epithelial,0.0,0.0,0.28657071,medium,UC_inflamed,Colitis_inflamed,102033778.0,2.7505936335592e-265,20419,8287,8.350294150512897e-264
PPCS,Epithelial,0.0,0.0,0.28657071,medium,UC_inflamed,CD_inflamed,51204112.0,6.555791270448705e-165,20419,4115,1.069824890166951e-163
PPCS,Epithelial,0.0,0.0,0.28657071,medium,UC_inflamed,Healthy,550040817.0,2.1063257135099834e-81,20419,58478,1.694170484746456e-80
PPCS,Epithelial,0.0,0.0,0.28657071,medium,UC_inflamed,UC_non_inflamed,168416903.5,2.1556549322919416e-80,20419,18287,1.7146650212160677e-79
YBX1,Epithelial,0.0,0.0,0.8979739,high,UC_inflamed,Colitis_inflamed,103679930.5,1.6607670369110025e-208,20419,8287,3.639495595244481e-207
YBX1,Epithelial,0.0,0.0,0.8979739,high,UC_inflamed,UC_non_inflamed,154376746.5,2.462412658957429e-193,20419,18287,4.874880869392674e-192
YBX1,Epithelial,0.0,0.0,0.8979739,high,UC_inflamed,Healthy,521601427.5,1.973594107287032e-161,20419,58478,3.1438905141303325e-160
YBX1,Epithelial,0.0,0.0,0.8979739,high,UC_inflamed,CD_inflamed,51957099.5,5.8087092949200784e-133,20419,4115,7.516411955221588e-132
ATP6V0B,Epithelial,0.0,0.0,0.49891465,medium,UC_inflamed,Colitis_inflamed,105189124.0,1.9237027463090463e-291,20419,8287,6.749723906167143e-290
ATP6V0B,Epithelial,0.0,0.0,0.49891465,medium,UC_inflamed,CD_inflamed,52472504.0,1.8160406906999906e-171,20419,4115,3.098562911719816e-170
ATP6V0B,Epithelial,0.0,0.0,0.49891465,medium,UC_inflamed,UC_non_inflamed,162665749.0,1.0262544638640056e-116,20419,18287,1.1570058201280933e-115
ATP6V0B,Epithelial,0.0,0.0,0.49891465,medium,UC_inflamed,Healthy,550375367.5,1.4422548353789411e-68,20419,58478,9.992907470219346e-68
RPS8,Epithelial,0.0,0.0,1.0871271999999998,high,UC_inflamed,Healthy,471048661.0,0.0,20419,58478,0.0
RPS8,Epithelial,0.0,0.0,1.0871271999999998,high,UC_inflamed,CD_inflamed,54236446.0,4.4443754228489655e-192,20419,4115,8.7267332583495e-191
RPS8,Epithelial,0.0,0.0,1.0871271999999998,high,UC_inflamed,UC_non_inflamed,161215371.5,1.8865834690328304e-119,20419,18287,2.176775094481569e-118
RPS8,Epithelial,0.0,0.0,1.0871271999999998,high,UC_inflamed,Colitis_inflamed,91084713.5,1.8781071589621044e-24,20419,8287,6.5397322858067276e-24
PLK3,Epithelial,0.0,0.0,0.61540311,high,UC_inflamed,Healthy,652709376.5,6.553146425684117e-176,20419,58478,1.1517889685216927e-174
PLK3,Epithelial,0.0,0.0,0.61540311,high,UC_inflamed,UC_non_inflamed,206727283.0,1.8106333833419172e-138,20419,18287,2.446740278462962e-137
PLK3,Epithelial,0.0,0.0,0.61540311,high,UC_inflamed,Colitis_inflamed,75416700.5,1.2041696755430635e-73,20419,8287,8.858961502270813e-73
PLK3,Epithelial,0.0,0.0,0.61540311,high,UC_inflamed,CD_inflamed,36270155.0,1.3450093383498719e-68,20419,4115,9.323537810065288e-68
PTCH2,Epithelial,0.0,0.0,0.2575131143999999,medium,UC_inflamed,Colitis_inflamed,77297499.0,1.880008218212056e-154,20419,8287,2.851528758175283e-153
PTCH2,Epithelial,0.0,0.0,0.2575131143999999,medium,UC_inflamed,UC_non_inflamed,193214089.0,7.814192663473496e-103,20419,18287,7.756877024484754e-102
PTCH2,Epithelial,0.0,0.0,0.2575131143999999,medium,UC_inflamed,CD_inflamed,39190982.5,3.746415598541468e-68,20419,4115,2.5827671424386948e-67
PTCH2,Epithelial,0.0,0.0,0.2575131143999999,medium,UC_inflamed,Healthy,601758125.0,2.551387335626284e-07,20419,58478,5.314840262864925e-07
PRDX1,Epithelial,0.0,0.0,0.4793171,medium,UC_inflamed,Healthy,503055782.5,2.920255878561335e-256,20419,58478,8.45268169019236e-255
PRDX1,Epithelial,0.0,0.0,0.4793171,medium,UC_inflamed,Colitis_inflamed,96928352.0,1.7328460614167195e-94,20419,8287,1.5912581719190479e-93
PRDX1,Epithelial,0.0,0.0,0.4793171,medium,UC_inflamed,UC_non_inflamed,171013188.5,1.0041541187814539e-48,20419,18287,5.3346205122795036e-48
PRDX1,Epithelial,0.0,0.0,0.4793171,medium,UC_inflamed,CD_inflamed,46274027.0,2.7106166806226718e-27,20419,4115,1.0033206536756635e-26
PIK3R3,Epithelial,0.0,0.0,0.3543572929999999,medium,UC_inflamed,Colitis_inflamed,75687414.0,3.308764418018727e-145,20419,8287,4.7003308593271235e-144
PIK3R3,Epithelial,0.0,0.0,0.3543572929999999,medium,UC_inflamed,Healthy,622401932.0,6.615163488741446e-123,20419,58478,7.863685266178107e-122
PIK3R3,Epithelial,0.0,0.0,0.3543572929999999,medium,UC_inflamed,CD_inflamed,37898137.5,2.0534756658871892e-82,20419,4115,1.6704326497178091e-81
PIK3R3,Epithelial,0.0,0.0,0.3543572929999999,medium,UC_inflamed,UC_non_inflamed,194884442.5,1.2174357838326693e-70,20419,18287,8.649933073907063e-70
TSPAN1,Epithelial,0.0,0.0,0.5743111500000001,high,UC_inflamed,Colitis_inflamed,99430587.0,2.52150037384371e-133,20419,8287,3.2733164211472636e-132
TSPAN1,Epithelial,0.0,0.0,0.5743111500000001,high,UC_inflamed,CD_inflamed,50782113.5,6.506680568361384e-109,20419,4115,6.826715996968083e-108
TSPAN1,Epithelial,0.0,0.0,0.5743111500000001,high,UC_inflamed,UC_non_inflamed,171278085.5,6.783518348454695e-47,20419,18287,3.512815530606523e-46
TSPAN1,Epithelial,0.0,0.0,0.5743111500000001,high,UC_inflamed,Healthy,619409462.5,1.180220097899479e-16,20419,58478,3.404277801459883e-16
UQCRH,Epithelial,0.0,0.0,1.419736,high,UC_inflamed,UC_non_inflamed,128775346.0,0.0,20419,18287,0.0
UQCRH,Epithelial,0.0,0.0,1.419736,high,UC_inflamed,Colitis_inflamed,112532329.0,0.0,20419,8287,0.0
UQCRH,Epithelial,0.0,0.0,1.419736,high,UC_inflamed,CD_inflamed,58475643.5,0.0,20419,4115,0.0
UQCRH,Epithelial,0.0,0.0,1.419736,high,UC_inflamed,Healthy,535430245.5,7.557532508241795e-109,20419,58478,7.926156619252027e-108
CMPK1,Epithelial,0.0,0.0,0.37686384,medium,UC_inflamed,Colitis_inflamed,105352871.5,6.200029577614121e-307,20419,8287,2.3511061066040833e-305
CMPK1,Epithelial,0.0,0.0,0.37686384,medium,UC_inflamed,CD_inflamed,53160604.5,3.883346741181437e-201,20419,4115,8.120137531384972e-200
CMPK1,Epithelial,0.0,0.0,0.37686384,medium,UC_inflamed,Healthy,627108348.0,2.852462644735008e-32,20419,58478,1.163216542006363e-31
CMPK1,Epithelial,0.0,0.0,0.37686384,medium,UC_inflamed,UC_non_inflamed,176017659.0,2.0849340318171807e-25,20419,18287,7.413968333498719e-25
SCP2,Epithelial,0.0,0.0,0.7723777500000001,high,UC_inflamed,Colitis_inflamed,111706700.5,0.0,20419,8287,0.0
SCP2,Epithelial,0.0,0.0,0.7723777500000001,high,UC_inflamed,CD_inflamed,57013485.5,0.0,20419,4115,0.0
SCP2,Epithelial,0.0,0.0,0.7723777500000001,high,UC_inflamed,UC_non_inflamed,155194745.5,9.407132605788981e-194,20419,18287,1.868778470657846e-192
SCP2,Epithelial,0.0,0.0,0.7723777500000001,high,UC_inflamed,Healthy,546634328.0,7.194137896592949e-78,20419,58478,5.561712309170001e-77
